Ano,Mes,Semana,Regiao,Sub_Regiao,Pais,UnidMaior,UnidMenor,Especie,Categoria,TotalCasos,TotalNaoConfirmados
1982,0,0,Latin America,Andean Area,Peru,NA,NA,Other Domestic,Other Domestic,11,NA
1982,0,0,Latin America,Andean Area,Peru,NA,NA,Wildlife,Other Wild Lives,4,NA
1982,0,0,Latin America,Andean Area,Venezuela,NA,NA,Bovines,Bovines,54,NA
1982,0,0,Latin America,Andean Area,Venezuela,NA,NA,Cats,Cats,78,NA
1982,0,0,Latin America,Andean Area,Venezuela,NA,NA,Dogs,Dogs,455,NA
1982,0,0,Latin America,Andean Area,Venezuela,NA,NA,Humans,Humans,10,NA
1982,0,0,Latin America,Andean Area,Venezuela,NA,NA,Other Domestic,Other Domestic,11,NA
1982,0,0,Latin America,Andean Area,Venezuela,NA,NA,Wildlife,Other Wild Lives,2,NA
1982,0,0,Latin America,Brazil,Brazil,NA,NA,Bovines,Bovines,5900,NA
1982,0,0,Latin America,Brazil,Brazil,NA,NA,Cats,Cats,173,NA
1982,0,0,Latin America,Brazil,Brazil,NA,NA,Dogs,Dogs,2411,NA
1982,0,0,Latin America,Brazil,Brazil,NA,NA,Humans,Humans,125,NA
1982,0,0,Latin America,Brazil,Brazil,NA,NA,Other Domestic,Other Domestic,818,NA
1982,0,0,Latin America,Brazil,Brazil,NA,NA,Wildlife,Other Wild Lives,28,NA
1982,0,0,Latin America,Central America,El Salvador,NA,NA,Bovines,Bovines,7,NA
1982,0,0,Latin America,Central America,El Salvador,NA,NA,Cats,Cats,4,NA
1982,0,0,Latin America,Central America,El Salvador,NA,NA,Dogs,Dogs,40,NA
1982,0,0,Latin America,Central America,El Salvador,NA,NA,Humans,Humans,12,NA
1982,0,0,Latin America,Central America,El Salvador,NA,NA,Other Domestic,Other Domestic,1,NA
1982,0,0,Latin America,Central America,El Salvador,NA,NA,Wildlife,Other Wild Lives,1,NA
1982,0,0,Latin America,Central America,Guatemala,NA,NA,Bovines,Bovines,22,NA
1982,0,0,Latin America,Central America,Guatemala,NA,NA,Cats,Cats,10,NA
1982,0,0,Latin America,Central America,Guatemala,NA,NA,Dogs,Dogs,331,NA
1982,0,0,Latin America,Central America,Guatemala,NA,NA,Humans,Humans,10,NA
1982,0,0,Latin America,Central America,Guatemala,NA,NA,Other Domestic,Other Domestic,2,NA
1982,0,0,Latin America,Central America,Guatemala,NA,NA,Wildlife,Other Wild Lives,4,NA
1982,0,0,Latin America,Central America,Honduras,NA,NA,Bovines,Bovines,19,NA
1982,0,0,Latin America,Central America,Honduras,NA,NA,Cats,Cats,33,NA
1982,0,0,Latin America,Central America,Honduras,NA,NA,Dogs,Dogs,228,NA
1982,0,0,Latin America,Central America,Honduras,NA,NA,Humans,Humans,11,NA
1982,0,0,Latin America,Central America,Honduras,NA,NA,Other Domestic,Other Domestic,2,NA
1982,0,0,Latin America,Central America,Honduras,NA,NA,Wildlife,Other Wild Lives,31,NA
1982,0,0,Latin America,Central America,Nicaragua,NA,NA,Bovines,Bovines,1,NA
1982,0,0,Latin America,Central America,Nicaragua,NA,NA,Cats,Cats,2,NA
1982,0,0,Latin America,Central America,Nicaragua,NA,NA,Dogs,Dogs,79,NA
1982,0,0,Latin America,Central America,Nicaragua,NA,NA,Humans,Humans,5,NA
1982,0,0,Latin America,Central America,Nicaragua,NA,NA,Wildlife,Other Wild Lives,2,NA
1982,0,0,Latin America,Central America,Panama,NA,NA,Bovines,Bovines,8,NA
1982,0,0,Latin America,Central America,Panama,NA,NA,Cats,Cats,2,NA
1982,0,0,Latin America,Central America,Panama,NA,NA,Other Domestic,Other Domestic,1,NA
1982,0,0,Latin America,Latin Caribbean,Cuba,NA,NA,Bovines,Bovines,22,NA
1982,0,0,Latin America,Latin Caribbean,Cuba,NA,NA,Cats,Cats,24,NA
1982,0,0,Latin America,Latin Caribbean,Cuba,NA,NA,Dogs,Dogs,26,NA
1982,0,0,Latin America,Latin Caribbean,Cuba,NA,NA,Other Domestic,Other Domestic,2,NA
1982,0,0,Latin America,Latin Caribbean,Cuba,NA,NA,Wildlife,Other Wild Lives,29,NA
1982,0,0,Latin America,Latin Caribbean,Dominican Republic,NA,NA,Bovines,Bovines,7,NA
1982,0,0,Latin America,Latin Caribbean,Dominican Republic,NA,NA,Cats,Cats,21,NA
1982,0,0,Latin America,Latin Caribbean,Dominican Republic,NA,NA,Dogs,Dogs,99,NA
1982,0,0,Latin America,Latin Caribbean,Dominican Republic,NA,NA,Humans,Humans,1,NA
1982,0,0,Latin America,Latin Caribbean,Dominican Republic,NA,NA,Other Domestic,Other Domestic,8,NA
1982,0,0,Latin America,Latin Caribbean,Dominican Republic,NA,NA,Wildlife,Other Wild Lives,15,NA
1982,0,0,Latin America,Latin Caribbean,Haiti,NA,NA,Cats,Cats,1,NA
1982,0,0,Latin America,Latin Caribbean,Haiti,NA,NA,Dogs,Dogs,72,NA
1982,0,0,Latin America,Latin Caribbean,Haiti,NA,NA,Humans,Humans,1,NA
1982,0,0,Latin America,Mexico,Mexico,NA,NA,Bovines,Bovines,35,NA
1982,0,0,Latin America,Mexico,Mexico,NA,NA,Cats,Cats,95,NA
1982,0,0,Latin America,Mexico,Mexico,NA,NA,Dogs,Dogs,2127,NA
1982,0,0,Latin America,Mexico,Mexico,NA,NA,Humans,Humans,45,NA
1982,0,0,Latin America,Mexico,Mexico,NA,NA,Other Domestic,Other Domestic,14,NA
1982,0,0,Latin America,Mexico,Mexico,NA,NA,Wildlife,Other Wild Lives,31,NA
1982,0,0,Latin America,South Cone,Argentina,NA,NA,Bovines,Bovines,92,NA
1982,0,0,Latin America,South Cone,Argentina,NA,NA,Cats,Cats,12,NA
1982,0,0,Latin America,South Cone,Argentina,NA,NA,Dogs,Dogs,160,NA
1982,0,0,Latin America,South Cone,Argentina,NA,NA,Humans,Humans,1,NA
1982,0,0,Latin America,South Cone,Argentina,NA,NA,Other Domestic,Other Domestic,35,NA
1982,0,0,Latin America,South Cone,Argentina,NA,NA,Wildlife,Other Wild Lives,5,NA
1982,0,0,Latin America,South Cone,Paraguay,NA,NA,Bovines,Bovines,9,NA
1982,0,0,Latin America,South Cone,Paraguay,NA,NA,Cats,Cats,10,NA
1982,0,0,Latin America,South Cone,Paraguay,NA,NA,Dogs,Dogs,243,NA
1982,0,0,Latin America,South Cone,Paraguay,NA,NA,Humans,Humans,2,NA
1982,0,0,Latin America,South Cone,Paraguay,NA,NA,Wildlife,Other Wild Lives,2,NA
1982,0,0,North America,Canada,Canada,NA,NA,Bovines,Bovines,456,NA
1982,0,0,North America,Canada,Canada,NA,NA,Cats,Cats,125,NA
1982,0,0,North America,Canada,Canada,NA,NA,Dogs,Dogs,116,NA
1982,0,0,North America,Canada,Canada,NA,NA,Other Domestic,Other Domestic,128,NA
1982,0,0,North America,Canada,Canada,NA,NA,Wildlife,Other Wild Lives,2412,NA
1983,0,0,Caribbean,Caribbean,Grenada,NA,NA,Bovines,Bovines,4,NA
1983,0,0,Caribbean,Caribbean,Grenada,NA,NA,Cats,Cats,1,NA
1983,0,0,Caribbean,Caribbean,Grenada,NA,NA,Dogs,Dogs,3,NA
1983,0,0,Caribbean,Caribbean,Grenada,NA,NA,Other Domestic,Other Domestic,2,NA
1983,0,0,Caribbean,Caribbean,Grenada,NA,NA,Wildlife,Other Wild Lives,3,NA
1983,0,0,Latin America,Andean Area,Bolivia,NA,NA,Bovines,Bovines,74,NA
1983,0,0,Latin America,Andean Area,Bolivia,NA,NA,Cats,Cats,11,NA
1983,0,0,Latin America,Andean Area,Bolivia,NA,NA,Dogs,Dogs,271,NA
1983,0,0,Latin America,Andean Area,Bolivia,NA,NA,Humans,Humans,13,NA
1983,0,0,Latin America,Andean Area,Bolivia,NA,NA,Other Domestic,Other Domestic,1,NA
1983,0,0,Latin America,Andean Area,Ecuador,NA,NA,Bovines,Bovines,18,NA
1983,0,0,Latin America,Andean Area,Ecuador,NA,NA,Cats,Cats,41,NA
1983,0,0,Latin America,Andean Area,Ecuador,NA,NA,Dogs,Dogs,663,NA
1983,0,0,Latin America,Andean Area,Ecuador,NA,NA,Humans,Humans,19,NA
1983,0,0,Latin America,Andean Area,Ecuador,NA,NA,Other Domestic,Other Domestic,4,NA
1983,0,0,Latin America,Andean Area,Ecuador,NA,NA,Wildlife,Other Wild Lives,2,NA
1983,0,0,Latin America,Andean Area,Peru,NA,NA,Bovines,Bovines,6,NA
1983,0,0,Latin America,Andean Area,Peru,NA,NA,Cats,Cats,89,NA
1983,0,0,Latin America,Andean Area,Peru,NA,NA,Dogs,Dogs,845,NA
1983,0,0,Latin America,Andean Area,Peru,NA,NA,Humans,Humans,10,NA
1983,0,0,Latin America,Andean Area,Peru,NA,NA,Other Domestic,Other Domestic,3,NA
1983,0,0,Latin America,Andean Area,Venezuela,NA,NA,Bovines,Bovines,29,NA
1983,0,0,Latin America,Andean Area,Venezuela,NA,NA,Cats,Cats,10,NA
1983,0,0,Latin America,Andean Area,Venezuela,NA,NA,Dogs,Dogs,146,NA
1983,0,0,Latin America,Andean Area,Venezuela,NA,NA,Humans,Humans,3,NA
1983,0,0,Latin America,Andean Area,Venezuela,NA,NA,Wildlife,Other Wild Lives,2,NA
1983,0,0,Latin America,Brazil,Brazil,NA,NA,Bovines,Bovines,4221,NA
1983,0,0,Latin America,Brazil,Brazil,NA,NA,Cats,Cats,98,NA
1983,0,0,Latin America,Brazil,Brazil,NA,NA,Dogs,Dogs,1332,NA
1983,0,0,Latin America,Brazil,Brazil,NA,NA,Humans,Humans,34,NA
1983,0,0,Latin America,Brazil,Brazil,NA,NA,Other Domestic,Other Domestic,463,NA
1983,0,0,Latin America,Brazil,Brazil,NA,NA,Wildlife,Other Wild Lives,7,NA
1983,0,0,Latin America,Central America,Belize,NA,NA,Bovines,Bovines,3,NA
1983,0,0,Latin America,Central America,El Salvador,NA,NA,Bovines,Bovines,7,NA
1983,0,0,Latin America,Central America,El Salvador,NA,NA,Dogs,Dogs,14,NA
1983,0,0,Latin America,Central America,El Salvador,NA,NA,Humans,Humans,11,NA
1983,0,0,Latin America,Central America,Guatemala,NA,NA,Bovines,Bovines,6,NA
1983,0,0,Latin America,Central America,Guatemala,NA,NA,Cats,Cats,5,NA
1983,0,0,Latin America,Central America,Guatemala,NA,NA,Dogs,Dogs,147,NA
1983,0,0,Latin America,Central America,Guatemala,NA,NA,Humans,Humans,4,NA
1983,0,0,Latin America,Central America,Honduras,NA,NA,Bovines,Bovines,12,NA
1983,0,0,Latin America,Central America,Honduras,NA,NA,Cats,Cats,19,NA
1983,0,0,Latin America,Central America,Honduras,NA,NA,Dogs,Dogs,73,NA
1983,0,0,Latin America,Central America,Honduras,NA,NA,Wildlife,Other Wild Lives,3,NA
1983,0,0,Latin America,Central America,Nicaragua,NA,NA,Bovines,Bovines,1,NA
1983,0,0,Latin America,Central America,Nicaragua,NA,NA,Cats,Cats,2,NA
1983,0,0,Latin America,Central America,Nicaragua,NA,NA,Dogs,Dogs,55,NA
1983,0,0,Latin America,Central America,Nicaragua,NA,NA,Wildlife,Other Wild Lives,1,NA
1983,0,0,Latin America,Central America,Panama,NA,NA,Bovines,Bovines,1,NA
1983,0,0,Latin America,Latin Caribbean,Cuba,NA,NA,Bovines,Bovines,22,NA
1983,0,0,Latin America,Latin Caribbean,Cuba,NA,NA,Cats,Cats,12,NA
1983,0,0,Latin America,Latin Caribbean,Cuba,NA,NA,Dogs,Dogs,8,NA
1983,0,0,Latin America,Latin Caribbean,Cuba,NA,NA,Other Domestic,Other Domestic,7,NA
1983,0,0,Latin America,Latin Caribbean,Cuba,NA,NA,Wildlife,Other Wild Lives,15,NA
1983,0,0,Latin America,Latin Caribbean,Dominican Republic,NA,NA,Bovines,Bovines,1,NA
1983,0,0,Latin America,Latin Caribbean,Dominican Republic,NA,NA,Cats,Cats,8,NA
1983,0,0,Latin America,Latin Caribbean,Dominican Republic,NA,NA,Dogs,Dogs,83,NA
1983,0,0,Latin America,Latin Caribbean,Dominican Republic,NA,NA,Humans,Humans,5,NA
1983,0,0,Latin America,Latin Caribbean,Dominican Republic,NA,NA,Other Domestic,Other Domestic,2,NA
1983,0,0,Latin America,Latin Caribbean,Dominican Republic,NA,NA,Wildlife,Other Wild Lives,5,NA
1983,0,0,Latin America,Latin Caribbean,Haiti,NA,NA,Cats,Cats,2,NA
1983,0,0,Latin America,Latin Caribbean,Haiti,NA,NA,Dogs,Dogs,45,NA
1983,0,0,Latin America,Mexico,Mexico,NA,NA,Bovines,Bovines,18,NA
1983,0,0,Latin America,Mexico,Mexico,NA,NA,Cats,Cats,42,NA
1983,0,0,Latin America,Mexico,Mexico,NA,NA,Dogs,Dogs,1102,NA
1983,0,0,Latin America,Mexico,Mexico,NA,NA,Humans,Humans,19,NA
1983,0,0,Latin America,Mexico,Mexico,NA,NA,Other Domestic,Other Domestic,18,NA
1983,0,0,Latin America,Mexico,Mexico,NA,NA,Wildlife,Other Wild Lives,19,NA
1983,0,0,Latin America,South Cone,Argentina,NA,NA,Bovines,Bovines,17,NA
1983,0,0,Latin America,South Cone,Argentina,NA,NA,Dogs,Dogs,37,NA
1983,0,0,Latin America,South Cone,Argentina,NA,NA,Other Domestic,Other Domestic,2,NA
1983,0,0,Latin America,South Cone,Argentina,NA,NA,Wildlife,Other Wild Lives,1,NA
1983,0,0,Latin America,South Cone,Chile,NA,NA,Bovines,Bovines,1,NA
1983,0,0,Latin America,South Cone,Paraguay,NA,NA,Bovines,Bovines,11,NA
1983,0,0,Latin America,South Cone,Paraguay,NA,NA,Cats,Cats,2,NA
1983,0,0,Latin America,South Cone,Paraguay,NA,NA,Dogs,Dogs,106,NA
1983,0,0,Latin America,South Cone,Paraguay,NA,NA,Wildlife,Other Wild Lives,1,NA
1983,0,0,North America,Canada,Canada,NA,NA,Bovines,Bovines,162,NA
1983,0,0,North America,Canada,Canada,NA,NA,Cats,Cats,39,NA
1983,0,0,North America,Canada,Canada,NA,NA,Dogs,Dogs,31,NA
1983,0,0,North America,Canada,Canada,NA,NA,Other Domestic,Other Domestic,39,NA
1983,0,0,North America,Canada,Canada,NA,NA,Wildlife,Other Wild Lives,825,NA
1983,7,0,Caribbean,Caribbean,Trinidad and Tobago,NA,NA,Bovines,Bovines,1,NA
1983,7,0,Latin America,Andean Area,Bolivia,NA,NA,Cats,Cats,4,NA
1983,7,0,Latin America,Andean Area,Bolivia,NA,NA,Dogs,Dogs,171,NA
1983,7,0,Latin America,Andean Area,Ecuador,NA,NA,Bovines,Bovines,2,NA
1983,7,0,Latin America,Andean Area,Ecuador,NA,NA,Cats,Cats,16,NA
1983,7,0,Latin America,Andean Area,Ecuador,NA,NA,Dogs,Dogs,130,NA
1983,7,0,Latin America,Andean Area,Ecuador,NA,NA,Humans,Humans,4,NA
1983,7,0,Latin America,Andean Area,Ecuador,NA,NA,Other Domestic,Other Domestic,2,NA
1983,7,0,Latin America,Andean Area,Peru,NA,NA,Bovines,Bovines,5,NA
1983,7,0,Latin America,Andean Area,Peru,NA,NA,Cats,Cats,68,NA
1983,7,0,Latin America,Andean Area,Peru,NA,NA,Dogs,Dogs,336,NA
1983,7,0,Latin America,Andean Area,Peru,NA,NA,Humans,Humans,3,NA
1983,7,0,Latin America,Andean Area,Venezuela,NA,NA,Bovines,Bovines,3,NA
1983,7,0,Latin America,Andean Area,Venezuela,NA,NA,Dogs,Dogs,43,NA
1983,7,0,Latin America,Brazil,Brazil,NA,NA,Bovines,Bovines,901,NA
1983,7,0,Latin America,Brazil,Brazil,NA,NA,Cats,Cats,15,NA
1983,7,0,Latin America,Brazil,Brazil,NA,NA,Dogs,Dogs,152,NA
1983,7,0,Latin America,Brazil,Brazil,NA,NA,Humans,Humans,7,NA
1983,7,0,Latin America,Brazil,Brazil,NA,NA,Other Domestic,Other Domestic,13,NA
1983,7,0,Latin America,Brazil,Brazil,NA,NA,Wildlife,Other Wild Lives,2,NA
1983,7,0,Latin America,Central America,El Salvador,NA,NA,Bovines,Bovines,3,NA
1983,7,0,Latin America,Central America,El Salvador,NA,NA,Dogs,Dogs,4,NA
1983,7,0,Latin America,Central America,El Salvador,NA,NA,Humans,Humans,2,NA
1983,7,0,Latin America,Central America,Guatemala,NA,NA,Dogs,Dogs,14,NA
1983,7,0,Latin America,Central America,Honduras,NA,NA,Bovines,Bovines,1,NA
1983,7,0,Latin America,Central America,Honduras,NA,NA,Cats,Cats,3,NA
1983,7,0,Latin America,Central America,Honduras,NA,NA,Dogs,Dogs,13,NA
1983,7,0,Latin America,Central America,Nicaragua,NA,NA,Cats,Cats,1,NA
1983,7,0,Latin America,Central America,Nicaragua,NA,NA,Dogs,Dogs,8,NA
1983,7,0,Latin America,Latin Caribbean,Cuba,NA,NA,Wildlife,Other Wild Lives,5,NA
1983,7,0,Latin America,Latin Caribbean,Dominican Republic,NA,NA,Dogs,Dogs,13,NA
1983,7,0,Latin America,Latin Caribbean,Haiti,NA,NA,Cats,Cats,1,NA
1983,7,0,Latin America,Latin Caribbean,Haiti,NA,NA,Dogs,Dogs,5,NA
1983,7,0,Latin America,Mexico,Mexico,NA,NA,Bovines,Bovines,5,NA
1983,7,0,Latin America,Mexico,Mexico,NA,NA,Cats,Cats,11,NA
1983,7,0,Latin America,Mexico,Mexico,NA,NA,Dogs,Dogs,177,NA
1983,7,0,Latin America,Mexico,Mexico,NA,NA,Humans,Humans,5,NA
1983,7,0,Latin America,Mexico,Mexico,NA,NA,Other Domestic,Other Domestic,5,NA
1983,7,0,Latin America,Mexico,Mexico,NA,NA,Wildlife,Other Wild Lives,4,NA
1983,7,0,Latin America,South Cone,Argentina,NA,NA,Cats,Cats,1,NA
1983,7,0,Latin America,South Cone,Argentina,NA,NA,Dogs,Dogs,8,NA
1983,7,0,Latin America,South Cone,Argentina,NA,NA,Humans,Humans,1,NA
1983,7,0,Latin America,South Cone,Paraguay,NA,NA,Bovines,Bovines,1,NA
1983,7,0,Latin America,South Cone,Paraguay,NA,NA,Cats,Cats,1,NA
1983,7,0,Latin America,South Cone,Paraguay,NA,NA,Dogs,Dogs,20,NA
1983,7,0,North America,Canada,Canada,NA,NA,Bovines,Bovines,12,NA
1983,7,0,North America,Canada,Canada,NA,NA,Cats,Cats,7,NA
1983,7,0,North America,Canada,Canada,NA,NA,Dogs,Dogs,4,NA
1983,7,0,North America,Canada,Canada,NA,NA,Other Domestic,Other Domestic,3,NA
1983,7,0,North America,Canada,Canada,NA,NA,Wildlife,Other Wild Lives,149,NA
1983,8,0,Caribbean,Caribbean,Grenada,NA,NA,Dogs,Dogs,2,NA
1983,8,0,Caribbean,Caribbean,Grenada,NA,NA,Other Domestic,Other Domestic,1,NA
1983,8,0,Caribbean,Caribbean,Grenada,NA,NA,Wildlife,Other Wild Lives,1,NA
1983,8,0,Caribbean,Caribbean,Guyana,NA,NA,Bovines,Bovines,2,NA
1983,8,0,Latin America,Andean Area,Bolivia,NA,NA,Cats,Cats,1,NA
1983,8,0,Latin America,Andean Area,Bolivia,NA,NA,Dogs,Dogs,61,NA
1983,8,0,Latin America,Andean Area,Ecuador,NA,NA,Bovines,Bovines,3,NA
1983,8,0,Latin America,Andean Area,Ecuador,NA,NA,Cats,Cats,11,NA
1983,8,0,Latin America,Andean Area,Ecuador,NA,NA,Dogs,Dogs,151,NA
1983,8,0,Latin America,Andean Area,Ecuador,NA,NA,Humans,Humans,4,NA
1983,8,0,Latin America,Andean Area,Ecuador,NA,NA,Other Domestic,Other Domestic,1,NA
1983,8,0,Latin America,Andean Area,Peru,NA,NA,Bovines,Bovines,6,NA
1983,8,0,Latin America,Andean Area,Peru,NA,NA,Cats,Cats,69,NA
1983,8,0,Latin America,Andean Area,Peru,NA,NA,Dogs,Dogs,410,NA
1983,8,0,Latin America,Andean Area,Peru,NA,NA,Humans,Humans,2,NA
1983,8,0,Latin America,Andean Area,Venezuela,NA,NA,Bovines,Bovines,4,NA
1983,8,0,Latin America,Andean Area,Venezuela,NA,NA,Cats,Cats,2,NA
1983,8,0,Latin America,Andean Area,Venezuela,NA,NA,Dogs,Dogs,48,NA
1983,8,0,Latin America,Brazil,Brazil,NA,NA,Bovines,Bovines,753,NA
1983,8,0,Latin America,Brazil,Brazil,NA,NA,Cats,Cats,23,NA
1983,8,0,Latin America,Brazil,Brazil,NA,NA,Dogs,Dogs,259,NA
1983,8,0,Latin America,Brazil,Brazil,NA,NA,Humans,Humans,8,NA
1983,8,0,Latin America,Brazil,Brazil,NA,NA,Other Domestic,Other Domestic,130,NA
1983,8,0,Latin America,Brazil,Brazil,NA,NA,Wildlife,Other Wild Lives,9,NA
1983,8,0,Latin America,Central America,El Salvador,NA,NA,Dogs,Dogs,13,NA
1983,8,0,Latin America,Central America,El Salvador,NA,NA,Humans,Humans,3,NA
1983,8,0,Latin America,Central America,Guatemala,NA,NA,Dogs,Dogs,18,NA
1983,8,0,Latin America,Central America,Guatemala,NA,NA,Other Domestic,Other Domestic,1,NA
1983,8,0,Latin America,Central America,Honduras,NA,NA,Bovines,Bovines,4,NA
1983,8,0,Latin America,Central America,Honduras,NA,NA,Cats,Cats,6,NA
1983,8,0,Latin America,Central America,Honduras,NA,NA,Dogs,Dogs,10,NA
1983,8,0,Latin America,Central America,Honduras,NA,NA,Humans,Humans,1,NA
1983,8,0,Latin America,Central America,Nicaragua,NA,NA,Dogs,Dogs,2,NA
1983,8,0,Latin America,Central America,Nicaragua,NA,NA,Humans,Humans,1,NA
1983,8,0,Latin America,Central America,Panama,NA,NA,Bovines,Bovines,2,NA
1983,8,0,Latin America,Latin Caribbean,Cuba,NA,NA,Cats,Cats,1,NA
1983,8,0,Latin America,Latin Caribbean,Cuba,NA,NA,Dogs,Dogs,1,NA
1983,8,0,Latin America,Latin Caribbean,Cuba,NA,NA,Wildlife,Other Wild Lives,4,NA
1983,8,0,Latin America,Latin Caribbean,Dominican Republic,NA,NA,Cats,Cats,4,NA
1983,8,0,Latin America,Latin Caribbean,Dominican Republic,NA,NA,Dogs,Dogs,10,NA
1983,8,0,Latin America,Latin Caribbean,Haiti,NA,NA,Dogs,Dogs,12,NA
1983,8,0,Latin America,Mexico,Mexico,NA,NA,Bovines,Bovines,1,NA
1983,8,0,Latin America,Mexico,Mexico,NA,NA,Cats,Cats,8,NA
1983,8,0,Latin America,Mexico,Mexico,NA,NA,Dogs,Dogs,200,NA
1983,8,0,Latin America,Mexico,Mexico,NA,NA,Humans,Humans,2,NA
1983,8,0,Latin America,Mexico,Mexico,NA,NA,Wildlife,Other Wild Lives,1,NA
1983,8,0,Latin America,South Cone,Argentina,NA,NA,Cats,Cats,1,NA
1983,8,0,Latin America,South Cone,Argentina,NA,NA,Dogs,Dogs,17,NA
1983,8,0,Latin America,South Cone,Paraguay,NA,NA,Cats,Cats,1,NA
1983,8,0,Latin America,South Cone,Paraguay,NA,NA,Dogs,Dogs,28,NA
1983,8,0,Latin America,South Cone,Paraguay,NA,NA,Other Domestic,Other Domestic,3,NA
1983,8,0,Latin America,South Cone,Paraguay,NA,NA,Wildlife,Other Wild Lives,1,NA
1983,8,0,North America,Canada,Canada,NA,NA,Bovines,Bovines,25,NA
1983,8,0,North America,Canada,Canada,NA,NA,Cats,Cats,7,NA
1983,8,0,North America,Canada,Canada,NA,NA,Dogs,Dogs,4,NA
1983,8,0,North America,Canada,Canada,NA,NA,Other Domestic,Other Domestic,3,NA
1983,8,0,North America,Canada,Canada,NA,NA,Wildlife,Other Wild Lives,185,NA
1983,9,0,Latin America,Andean Area,Bolivia,NA,NA,Cats,Cats,2,NA
1983,9,0,Latin America,Andean Area,Bolivia,NA,NA,Dogs,Dogs,104,NA
1983,9,0,Latin America,Andean Area,Bolivia,NA,NA,Humans,Humans,2,NA
1983,9,0,Latin America,Andean Area,Ecuador,NA,NA,Bovines,Bovines,1,NA
1983,9,0,Latin America,Andean Area,Ecuador,NA,NA,Cats,Cats,13,NA
1983,9,0,Latin America,Andean Area,Ecuador,NA,NA,Dogs,Dogs,162,NA
1983,9,0,Latin America,Andean Area,Ecuador,NA,NA,Wildlife,Other Wild Lives,2,NA
1983,9,0,Latin America,Andean Area,Peru,NA,NA,Bovines,Bovines,5,NA
1983,9,0,Latin America,Andean Area,Peru,NA,NA,Cats,Cats,65,NA
1983,9,0,Latin America,Andean Area,Peru,NA,NA,Dogs,Dogs,307,NA
1983,9,0,Latin America,Andean Area,Peru,NA,NA,Humans,Humans,2,NA
1983,9,0,Latin America,Andean Area,Peru,NA,NA,Other Domestic,Other Domestic,1,NA
1983,9,0,Latin America,Andean Area,Venezuela,NA,NA,Bovines,Bovines,2,NA
1983,9,0,Latin America,Andean Area,Venezuela,NA,NA,Cats,Cats,5,NA
1983,9,0,Latin America,Andean Area,Venezuela,NA,NA,Dogs,Dogs,36,NA
1983,9,0,Latin America,Andean Area,Venezuela,NA,NA,Other Domestic,Other Domestic,2,NA
1983,9,0,Latin America,Brazil,Brazil,NA,NA,Bovines,Bovines,738,NA
1983,9,0,Latin America,Brazil,Brazil,NA,NA,Cats,Cats,28,NA
1983,9,0,Latin America,Brazil,Brazil,NA,NA,Dogs,Dogs,179,NA
1983,9,0,Latin America,Brazil,Brazil,NA,NA,Humans,Humans,15,NA
1983,9,0,Latin America,Brazil,Brazil,NA,NA,Other Domestic,Other Domestic,77,NA
1983,9,0,Latin America,Central America,El Salvador,NA,NA,Bovines,Bovines,5,NA
1983,9,0,Latin America,Central America,El Salvador,NA,NA,Dogs,Dogs,4,NA
1983,9,0,Latin America,Central America,Guatemala,NA,NA,Cats,Cats,1,NA
1983,9,0,Latin America,Central America,Guatemala,NA,NA,Dogs,Dogs,12,NA
1983,9,0,Latin America,Central America,Honduras,NA,NA,Bovines,Bovines,2,NA
1983,9,0,Latin America,Central America,Honduras,NA,NA,Dogs,Dogs,6,NA
1983,9,0,Latin America,Central America,Honduras,NA,NA,Humans,Humans,2,NA
1983,9,0,Latin America,Central America,Honduras,NA,NA,Other Domestic,Other Domestic,2,NA
1983,9,0,Latin America,Central America,Nicaragua,NA,NA,Cats,Cats,1,NA
1983,9,0,Latin America,Central America,Nicaragua,NA,NA,Dogs,Dogs,2,NA
1983,9,0,Latin America,Latin Caribbean,Cuba,NA,NA,Bovines,Bovines,1,NA
1983,9,0,Latin America,Latin Caribbean,Cuba,NA,NA,Dogs,Dogs,3,NA
1983,9,0,Latin America,Latin Caribbean,Cuba,NA,NA,Wildlife,Other Wild Lives,2,NA
1983,9,0,Latin America,Latin Caribbean,Dominican Republic,NA,NA,Cats,Cats,3,NA
1983,9,0,Latin America,Latin Caribbean,Dominican Republic,NA,NA,Dogs,Dogs,6,NA
1983,9,0,Latin America,Latin Caribbean,Dominican Republic,NA,NA,Wildlife,Other Wild Lives,1,NA
1983,9,0,Latin America,Latin Caribbean,Haiti,NA,NA,Cats,Cats,2,NA
1983,9,0,Latin America,Latin Caribbean,Haiti,NA,NA,Dogs,Dogs,8,NA
1983,9,0,Latin America,Mexico,Mexico,NA,NA,Bovines,Bovines,8,NA
1983,9,0,Latin America,Mexico,Mexico,NA,NA,Cats,Cats,4,NA
1983,9,0,Latin America,Mexico,Mexico,NA,NA,Dogs,Dogs,194,NA
1983,9,0,Latin America,Mexico,Mexico,NA,NA,Humans,Humans,4,NA
1983,9,0,Latin America,Mexico,Mexico,NA,NA,Other Domestic,Other Domestic,4,NA
1983,9,0,Latin America,Mexico,Mexico,NA,NA,Wildlife,Other Wild Lives,2,NA
1983,9,0,Latin America,South Cone,Argentina,NA,NA,Dogs,Dogs,7,NA
1983,9,0,Latin America,South Cone,Paraguay,NA,NA,Bovines,Bovines,3,NA
1983,9,0,Latin America,South Cone,Paraguay,NA,NA,Cats,Cats,1,NA
